Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2016-08-05,221.65951538085938,222.25932948815176,217.47170751611864,217.67891099608946,12109001
2016-08-08,224.4949951171875,225.5310415278423,222.18296794224895,222.4556186313719,13556347
2016-08-09,224.81126403808594,225.64010703120874,222.69554933249137,224.0042464963683,13290768
2016-08-10,218.91127014160156,225.65102524490425,218.5513758531702,224.93125122804994,13471958
2016-08-11,221.19053649902344,223.09904758407637,218.02787013865404,218.54044060561066,14169454
2016-08-12,225.92364501953125,227.47227652411328,221.8230810220655,221.8230810220655,16365425
2016-08-16,223.5461883544922,227.88667193409114,221.49590645940378,226.02179716356284,13367575
2016-08-17,221.01605224609375,224.39682754685194,219.68554427972663,223.3716865996531,15486572
2016-08-18,222.05210876464844,223.2735477770104,221.60497094047827,221.60497094047827,7749690
2016-08-19,221.3650360107422,222.91365284129105,219.66372839407845,222.0411881435151,8177802
2016-08-22,220.69979858398438,222.41201183017841,219.68556299535004,220.73251492168174,6684236
2016-08-23,220.39443969726562,221.3868643652759,219.20570244876532,220.73250851031898,7320433
2016-08-24,222.58648681640625,222.90275929022746,220.51439396863023,220.66707020288533,8719596
2016-08-25,220.88522338867188,224.4405009561604,220.07819120758182,222.73919301981033,14960746
2016-08-26,224.2005157470703,224.83304607643416,221.299580203428,222.01936864719184,9639663
2016-08-29,230.64584350585938,231.14750854908561,223.80792547057717,224.05876527219382,16193208
2016-08-30,232.59799194335938,233.05602067593378,229.67524505164582,231.63828357413973,18170724
2016-08-31,231.2020263671875,234.25563828343348,228.36652334781346,232.27078908187295,23295502
2016-09-01,224.4840850830078,233.98298970735368,223.7206748170751,229.6752224753265,42621045
2016-09-02,221.02696228027344,225.21476971578122,218.6167860918144,224.89849724507607,28124615
2016-09-06,222.4556121826172,223.5679966771776,221.38684946745082,222.4556121826172,11510431
2016-09-07,221.96485900878906,224.0151409394907,220.96152893376458,222.91366185799777,12927438
2016-09-08,225.400146484375,225.95635327042177,222.52103635428222,223.14266124691542,12206479
2016-09-09,227.83213806152344,228.99904975967794,224.65856630672587,225.74913989229165,15269894
2016-09-12,228.25747680664062,230.32956963873107,224.4731853947723,224.74582152530684,33684893
2016-09-14,227.87576293945312,230.98390206859085,227.03602912954972,228.58464597171667,18604842
2016-09-15,232.29261779785156,233.42681326863752,228.3665408728151,228.3665408728151,31371009
2016-09-16,234.59373474121094,238.58524450477177,231.00574104445977,232.72885977299595,39324529
2016-09-19,236.0877685546875,237.30922191158825,233.60126918672094,233.93933793657345,16678060
2016-09-20,234.2992706298828,236.60037783568936,233.17598064031816,236.43679615565773,11531268
2016-09-21,233.87393188476562,236.63308221525526,233.16506341377206,234.25563701222663,10943394
2016-09-22,237.51646423339844,239.01055392355443,235.34622237280945,236.21868711917966,18761415
2016-09-23,240.537353515625,241.987821385665,237.5273633251676,237.5273633251676,31085948
2016-09-26,241.4970703125,246.37195001629337,239.98116971879327,240.66822734039874,38213411
2016-09-27,242.21685791015625,245.58674265543092,241.3662185593164,243.63460957490008,19374535
2016-09-28,237.88726806640625,241.67155958150352,236.9384651862504,241.6497486904658,24820234
2016-09-29,233.9175567626953,242.27136053832746,232.81607770486463,238.8360580256888,21260295
2016-09-30,236.37136840820312,238.7379228953342,232.57615687234332,232.94695658148066,11199883
2016-10-03,237.89817810058594,241.66065879721748,234.7464169247979,237.091145996609,18125170
2016-10-04,239.13052368164062,241.73699802288087,238.18172077884466,238.4107497002132,13113580
2016-10-05,237.6146240234375,241.34440297540988,236.8294173640802,240.79911612418718,10789932
2016-10-06,242.28228759765625,245.65215753884016,238.18170914494164,238.18170914494164,21111045
2016-10-07,241.88967895507812,244.95418189401312,241.34439212836293,242.98025260850852,15280380
2016-10-10,239.13052368164062,244.72519208640458,238.61795317001585,242.98026252171988,11553662
2016-10-13,230.58041381835938,237.53827728184586,229.45710925920062,237.52737183641736,21938040
2016-10-14,235.05174255371094,236.00054534377966,231.56189839897752,231.85635996003558,15265659
2016-10-17,231.34381103515625,235.7388366109687,230.92938954621997,235.56433492299126,9826781
2016-10-18,235.80426025390625,236.16415450156984,231.64916919817793,232.51071391954494,11073137
2016-10-19,237.16746520996094,238.77062384438344,235.86968815162695,236.5349348480837,17073242
2016-10-20,237.21109008789062,239.4903861934927,236.44767986457512,238.60701608251512,10125508
2016-10-21,232.11810302734375,239.272278381962,230.85302779902403,239.272278381962,43608816
2016-10-24,231.9217987060547,234.25563668670898,231.34379557327733,233.38317198515514,10513017
2016-10-25,231.38743591308594,232.34714424977685,229.93696796240553,232.29261702155662,7658966
2016-10-26,229.9042205810547,231.08205223158907,229.47889369836219,230.34045290791866,10945927
2016-10-27,228.73731994628906,229.8715153147331,227.58131368845213,229.26079585172525,12842476
2016-10-28,230.10055541992188,230.7658021388114,227.66856833413595,229.02088722237718,8127969
2016-11-01,229.23898315429688,230.31865129074313,228.4537620223326,229.30441582195954,10223897
2016-11-02,223.2953338623047,227.46134460811464,222.69551986822378,227.05782861064017,7039997
2016-11-03,223.3389892578125,225.69463837170628,222.60830982267387,223.31717836601754,7311872
2016-11-04,219.32566833496094,223.9824244566282,218.115120242626,222.53195657086164,11535892
2016-11-07,218.36595153808594,221.72491587537291,217.90790829936384,221.16872363406884,9506040
2016-11-08,218.8785400390625,219.35839420679383,217.74433001351096,219.35839420679383,13432073
2016-11-09,219.11843872070312,220.0781469636534,202.8470494888762,207.20935836046777,21640144
2016-11-10,220.383544921875,224.4295819088874,219.64194546635355,222.1720817640001,9764091
2016-11-11,218.49679565429688,221.93211233106902,217.04632796588174,217.64614192785675,14775330
2016-11-15,214.9306640625,218.11514172168262,213.654683173576,217.35174592558084,14487470
2016-11-16,215.18145751953125,217.41714646624354,213.9054913792178,217.02453589999087,16550762
2016-11-17,213.26206970214844,217.7116078808309,212.5313757443697,215.06151186323157,12628378
2016-11-18,215.388671875,216.5228672160478,214.18902930734805,214.8433850933422,18163751
2016-11-21,216.26116943359375,216.70829272333637,214.45080714240822,215.3996100723661,13232434
2016-11-22,218.43138122558594,219.81640180757614,216.65373551861336,217.61344376188592,17646355
2016-11-23,220.0781707763672,220.4053487091396,218.01698328791883,219.20570599564596,13107911
2016-11-24,215.35595703125,219.32565531238035,214.2326671268658,219.32565531238035,18913793
2016-11-25,216.740966796875,217.2208208913275,214.70160509545852,215.93394938348123,10454964
2016-11-28,215.20327758789062,218.24598412611937,214.64708532864518,216.58831279346612,8312777
2016-11-29,217.6134490966797,219.0530114968794,215.5086400006326,215.71584345277975,9885281
2016-11-30,215.9448699951172,218.1042062918196,215.20327063341747,218.1042062918196,27596098
2016-12-01,217.62435913085938,221.38685416345433,217.02454509146204,218.11511871945842,12627845
2016-12-02,216.96998596191406,219.20566011456333,216.32655023681082,217.22081116186774,12481430
2016-12-05,216.77374267578125,218.0497090044638,215.17058384024463,217.02456793902326,3987213
2016-12-06,219.2493133544922,219.54377493061577,216.93730076569585,217.2426532268541,6726369
2016-12-07,217.92971801757812,219.77278184728613,217.31899855589973,218.98757527084422,4930865
2016-12-08,222.4883270263672,222.87003215351368,219.06391544683692,219.21659167369296,8750556
2016-12-09,224.42958068847656,225.06211111944657,222.54288028160954,222.91368000735392,8239158
2016-12-12,224.0478515625,227.21051793922015,222.58647826787612,222.58647826787612,9023848
2016-12-13,226.7960968017578,227.05784203938563,224.1241900010077,224.22233900511569,10365823
2016-12-14,231.0929718017578,232.17263996074027,226.4471212606793,226.79609549549772,24139260
2016-12-15,229.6643524169922,232.85973563729564,228.72645488748122,229.54439250415004,19331986
2016-12-16,230.58041381835938,231.63827114493978,229.45710925920062,229.45710925920062,14942206
2016-12-19,231.75820922851562,232.71791745589903,229.96965810657227,230.1114434438035,15009634
2016-12-20,230.74398803710938,231.42014019181653,229.70794163489361,230.04602499225058,11688169
2016-12-21,231.910888671875,232.79425880071662,230.5913007608954,231.22383110500155,20367894
2016-12-22,229.75157165527344,231.78004275215315,229.2280957128531,230.7658072037133,28892834
2016-12-23,230.6131134033203,233.15415480362375,229.45709259184733,229.45709259184733,10265033
2016-12-26,228.46470642089844,232.51074354128454,227.8539868585778,229.96970171376464,15321770
2016-12-27,232.2271728515625,232.75064877657007,228.3665288046274,228.55193593140532,17442849
2016-12-28,228.9554443359375,233.2850372135143,228.38834661333428,232.9251429541673,9637310
2016-12-29,232.39076232910156,233.1214562956236,228.91182330403737,229.0208923187473,8772325
2016-12-30,236.0877685546875,236.65488073896572,231.87815086680848,232.24895050729663,15711974
2017-01-02,236.67672729492188,237.74549004327724,233.89575141215497,236.43679294079746,7097888
2017-01-03,237.6146240234375,239.272310028762,235.80427633658056,237.71278759586397,6434204
2017-01-04,232.7615509033203,238.39982610187582,232.13992598123727,238.3780152119784,10392483
2017-01-05,234.99722290039062,235.54250970213045,233.11053726397373,233.60129684154023,8734164
2017-01-06,234.46282958984375,236.65489668988587,234.0593135915271,234.29924792566362,7845839
2017-01-09,235.06265258789062,236.87301464750885,233.60129387856793,234.9099763621418,5228980
2017-01-10,237.7127685546875,238.7051786052128,235.5643230993557,235.5643230993557,11349916
2017-01-11,236.8839111328125,238.98872011962422,236.4367733571677,238.83604389964992,11475958
2017-01-12,236.2841033935547,237.82181475831464,235.52069315345796,237.09112085193584,4371992
2017-01-13,237.832763671875,239.38138076425025,236.55678274364567,236.55678274364567,7234429
2017-01-16,234.7464141845703,238.6070438476991,234.24474912687495,237.73459363953876,12013154
2017-01-17,227.11239624023438,232.94697011531005,226.5125821394333,232.2926287835278,39234251
2017-01-18,225.2147674560547,228.58465190800652,224.38592450942386,227.4068201585827,15867619
2017-01-19,225.46560668945312,227.9957427433623,224.87668353620998,225.78186459618755,15284274
2017-01-20,223.74249267578125,226.28353422637693,223.32807119508195,225.5201384966736,8784907
2017-01-23,221.58314514160156,224.87667681121007,220.90699300810724,222.87003130019446,13708502
