Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2016-08-04,405.06732177734375,410.77408273167157,404.40594112720714,410.58511683163255,4237278
2016-08-05,403.6312561035156,405.6909664379789,400.6078010016166,405.1429836544651,5609968
2016-08-08,407.6752014160156,408.54446340889314,401.57163695058233,404.0092797262782,4643064
2016-08-09,409.451416015625,409.8671318648916,404.95401732893623,407.0326427095327,7192664
2016-08-10,409.0545349121094,411.1520751655742,406.35231291619607,406.6546768545502,5576454
2016-08-11,407.1648864746094,413.8353931341722,406.37123878312207,408.8088808643176,5038552
2016-08-12,401.571533203125,407.7129261866816,400.6077884658466,406.2956816520147,7449928
2016-08-16,397.5087585449219,399.87083272781797,388.513961602749,393.8050077724362,16429408
2016-08-17,390.5169982910156,397.82997034728777,389.4587706593923,396.8095266737384,6599316
2016-08-18,386.7754821777344,392.7089940399659,386.0574024030937,391.7263804119497,8434000
2016-08-19,385.9818420410156,392.67124123564605,384.90474536072554,389.2698541604576,5686016
2016-08-22,383.7709655761719,389.26987029556113,381.3710840889241,384.7346873406614,10253518
2016-08-23,392.9168701171875,393.8050007673058,385.5282837508145,385.5282837508145,7406138
2016-08-24,399.6251525878906,401.3825449399826,395.69465207017925,395.69465207017925,6129966
2016-08-25,391.5940856933594,399.70070521698244,390.0634432858953,398.71809165870354,4796562
2016-08-26,385.58502197265625,395.316768422836,384.3756352761006,391.53744941305746,6881054
2016-08-29,386.5487365722656,389.26985082250957,382.0891448364633,384.5834861100265,5220282
2016-08-30,393.2003173828125,394.9387947164347,387.3801574969814,390.1957314075236,4375438
2016-08-31,391.4807434082031,395.2222783879035,388.4384193402343,391.95315827598694,11139814
2016-09-01,392.12322998046875,393.21919549552365,390.0256896492898,392.293280868181,2877826
2016-09-02,389.9689636230469,393.04911737548525,387.83363947968417,392.69010057773977,3332592
2016-09-06,394.9388122558594,396.41275580596334,391.3862433780929,392.38777208100095,8215044
