Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2016-08-11,204.03878784179688,208.03603688868716,203.095630270665,207.94620583129603,16673286
2016-08-12,218.5456085205078,222.72249192772932,201.56856803521154,203.90403827328208,86616475
2016-08-16,221.6445770263672,222.67756551985931,217.9617234554685,220.29719357939837,27709873
2016-08-17,221.19546508789062,224.38427554919826,219.4438692223621,221.37511348578948,18294050
2016-08-18,223.126708984375,224.92322037299735,221.46494417367586,221.77932544290826,14314950
2016-08-19,232.19908142089844,233.54646487208356,227.70780325028147,229.05518670146657,39822529
2016-08-22,228.8755340576172,233.90575729134378,228.15692682242968,233.3667984383799,19769886
2016-08-23,228.8306427001953,229.7738139393353,225.46218377919146,228.9653755745177,17583721
2016-08-24,228.51625061035156,230.13312736044898,227.70782594159746,229.01029399961,11560293
2016-08-25,224.69866943359375,229.549258686941,223.3063839919938,228.96538422812316,21230706
2016-08-26,221.50985717773438,225.19269725870407,220.83616541467106,224.83340046758792,16531983
2016-08-29,223.7105712890625,224.4291785468369,219.39894144870942,220.83615596425827,11786129
2016-08-30,226.58499145507812,227.16885215470455,224.38426781748674,224.6986490764034,15323228
2016-08-31,226.8095703125,229.77381694299157,225.6418351300282,227.4832621055074,15601566
2016-09-01,226.36044311523438,228.92047741869834,225.5969202650659,226.31552758764306,12175873
2016-09-02,228.6959228515625,229.2348680858428,226.04605738441055,226.3604523841288,11380257
2016-09-06,233.6363067626953,234.8938592263225,229.95345300932527,231.03137078534158,16620963
2016-09-07,239.6546173095703,242.79851235815022,233.90578613182777,236.151425452242,30862337
2016-09-08,241.0469207763672,243.96625177955337,239.74443905606418,240.7325258011987,14339143
2016-09-09,237.22930908203125,241.09179719112774,236.55561738305497,241.09179719112774,11455826
2016-09-12,227.03411865234375,232.4236526262866,226.18077851439486,231.30083304838186,18989750
2016-09-14,231.34573364257812,231.7499596535203,227.2586813656614,229.05519268080496,12754966
2016-09-15,229.9534454345703,232.06435168572534,228.3365825300998,232.06435168572534,7783662
2016-09-16,228.42642211914062,235.34298811248541,227.61798378352748,231.70506357425506,18013477
2016-09-19,229.63906860351562,232.01944077141047,229.23485627206296,229.95346358703134,11433295
2016-09-20,228.56114196777344,230.31273770237493,227.84253472359782,230.31273770237493,9914599
2016-09-21,225.59690856933594,230.17801802025667,225.14778072929641,228.60607058011834,12817180
2016-09-22,231.66014099121094,232.15419807684304,229.14503598057198,231.66014099121094,20797370
2016-09-23,228.65098571777344,232.46855864534393,227.9772939588562,232.46855864534393,12730223
2016-09-26,226.0460205078125,228.56113897636266,225.14776489092264,228.11201116791773,8800173
2016-09-27,223.66567993164062,228.06712758833967,223.03690365301145,227.39343578131667,11345387
2016-09-28,227.93238830566406,229.77381526771748,222.8123334573967,224.56392936518625,17277539
2016-09-29,222.09371948242188,230.6271485424138,218.72526064295135,229.05520108399423,27870695
2016-09-30,225.68673706054688,226.80955664791279,220.7912464008903,221.7344175955364,14826293
2016-10-03,229.32467651367188,230.53731345085427,226.94429075171738,227.2586857204094,9314647
2016-10-04,233.32192993164062,235.34300535934491,227.97731098630382,229.77382247759653,21532806
2016-10-05,234.30999755859375,237.94792206570017,233.14224873726732,235.34298609902996,20868556
2016-10-06,230.67205810546875,235.34299881803798,229.63906950920511,234.7591380821141,11081154
2016-10-07,232.3787384033203,233.45662869301634,229.2797455686992,231.07625679744515,11934100
2016-10-10,230.49241638183594,233.8159459994719,229.9983593029711,232.96261953839527,9399844
2016-10-13,224.24951171875,229.36957975587433,220.8361513023913,229.01026928142548,18050638
2016-10-14,226.45025634765625,227.75272430752585,223.75548937980452,225.46216964359317,12133951
2016-10-17,227.43833923339844,230.35768394845104,226.36043514065415,227.9323826069087,16865537
2016-10-18,230.76187133789062,231.4804923064873,227.97728704261937,228.96536003527942,20218355
2016-10-19,229.4145050048828,231.74997535532248,228.9204753247811,231.74997535532248,9546481
2016-10-20,233.7261199951172,234.35488247270436,229.32465929537145,229.68395605579065,14179531
2016-10-21,232.19908142089844,233.3219009635527,230.04327338151958,233.3219009635527,8833390
2016-10-24,236.1963653564453,237.94794765794305,232.91770987045481,232.91770987045481,14483254
2016-10-25,234.8489532470703,237.6335238627045,234.22016332010224,237.1394942147919,9079178
2016-10-26,232.4236602783203,237.903025481409,230.67205071408608,233.90577668743254,15020687
